Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
2.46092E+11,1174.844838,1579.572407,473.7684476,1291.863919,1720.575894,1292.480547,0,NA,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1.91994E+11,1659.710946,181.4945184,-1343.547896,1070.15345,3455.408859,802.1468407,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,NA,1,0,1,1,0,0,0,1
NA,NA,312.7323401,385.8304751,904.7575851,959.8354558,1686.186302,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
-21133687536,1089.92655,247.1336819,-532.5717831,1908.243771,1400.974458,1001.669177,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1
79846714515,1405.087728,807.0607312,371.9445599,292.2357159,466.0159975,549.4331108,0,NA,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1
1.28653E+11,1828.436562,-22.47684955,1219.608742,1019.466812,759.1845199,1186.731754,0,NA,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0
2.63572E+11,585.965168,1624.311147,1078.400256,2110.485682,667.4136941,1147.096717,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,NA,1,0
56360195962,1600.326474,-490.6847532,67.62498443,279.1704662,489.3898494,509.4743976,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1
1.39051E+11,1056.796517,327.2759176,578.0842507,1067.268015,1424.613572,811.9122952,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
-41483048402,929.1111934,947.3494439,291.1318862,-332.5986252,-590.2578889,398.3002813,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
72637632908,460.2388569,60.38404482,476.6233795,465.5166531,412.6545528,773.5014813,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
-65035591196,93.74294265,2112.753557,1108.606263,98.04764392,319.4743152,520.7681231,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0
-1.16167E+11,893.8331582,-90.00052199,630.1512583,342.4125295,2020.851874,877.9315916,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1
-62440576393,934.4907382,814.1777619,1233.622913,1509.745806,583.0679771,1551.086266,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
1.64847E+11,556.0165469,334.6774512,538.8299675,1551.336201,956.3819912,1824.812534,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0
-58149643836,1526.860919,453.851215,95.39072136,1664.981177,674.9065664,413.7467024,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
-1.49031E+11,83.65274232,499.4003344,774.5140416,1155.428191,710.5608015,-803.8496051,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1
-91258251181,553.2787834,839.0127713,1366.73755,613.5248136,587.6608116,251.6922492,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1
1.17766E+11,807.0118312,1080.679423,242.0769569,323.6797165,1090.643408,851.9399697,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
95599685090,1660.97284,-149.3441604,654.7184406,-126.4947251,1420.905553,1398.55694,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,NA,0,1,1,0
66397241019,903.0308494,728.7637754,954.7369109,468.11033,2258.710884,255.6721985,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1
39302087707,930.6441438,846.5639922,1384.659861,1653.770707,974.6385515,573.5234545,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
NA,NA,386.2671621,1670.384682,-204.5270326,1078.597778,-606.7909083,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0
88378130026,485.6010139,1639.745108,1560.425817,1277.309474,1172.57004,608.5524963,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
73370954971,1031.286193,772.6821943,949.4377825,927.8352831,1033.010531,1246.197066,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
NA,889.4301868,-340.5579509,-648.241529,687.6575753,1141.796492,NA,0,0,0,0,0,1,1,0,0,0,1,NA,0,1,1,0,1,1,1,0,0,0,0,1,0
2.02939E+11,1378.291799,1135.969053,-526.9585181,1070.416021,93.1414058,2104.674439,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0
-62898229980,1255.918185,887.1514976,920.559381,654.0678223,910.274524,-65.56350588,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
2.66194E+11,1713.7954,1061.545254,182.0140065,576.4207607,1049.317883,886.4739574,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1
65729269142,1067.843836,891.677751,-831.045884,1763.726458,497.0745746,324.6628098,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1
1.99119E+11,1828.557287,221.8802387,-162.4984283,1149.763617,1203.53778,815.6005102,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0
2.50134E+11,478.1037994,38.32089863,-535.7145367,631.2152724,1124.549111,1939.056195,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1
34981667502,706.2737765,486.4337767,615.0405607,980.9953503,421.7703507,-85.04338462,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2.45356E+11,1390.413224,1043.949848,743.703,1724.357303,1209.971288,1512.284832,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1
89631504372,404.3220682,-503.7783694,191.8834689,NA,1359.066931,1427.920453,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0
2.51277E+11,198.9763062,690.5510341,673.8382717,836.7964906,612.2750162,448.0175213,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1
3.12991E+11,1504.426334,883.0712714,-735.7892749,496.0429369,439.3163255,1108.402241,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0
-84719118838,635.6007357,612.790846,1759.764143,883.279576,2241.831024,456.6011458,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1
21208893288,268.4467005,366.4680576,366.9343749,1216.998742,502.953286,430.3915639,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
47653123306,785.3005894,1132.782705,829.7798903,1451.71569,521.791256,1452.641134,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0
1.98909E+11,1481.923164,39.40724075,1452.248693,944.8144456,1077.504969,1253.222653,1,0,1,NA,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1
-52488647217,1213.135876,555.4786246,-1255.546328,721.572646,566.3941816,575.2834577,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
17220613841,473.0785216,280.3416361,151.9306012,1550.080386,208.5518204,419.4234858,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
2.82191E+11,1265.403096,876.2809004,-197.2777528,3043.200391,953.7877876,1441.757759,0,0,0,0,1,1,0,0,0,0,NA,1,1,1,1,0,0,1,0,0,1,0,1,0,1
87110411996,340.3651975,555.682499,30.20147637,1668.12895,843.2721911,1163.199218,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,NA,0,1,1,1
-64209683149,456.6286052,1491.569673,457.952028,477.7802327,2295.549685,1026.664166,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
3.04622E+11,1293.490808,618.3349774,-380.9138249,860.4897899,1137.634072,1295.628985,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
41071724386,1286.297063,1196.291453,-409.248351,890.8324507,627.8695056,510.1090313,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1
2.40264E+11,919.6195193,2017.257115,838.7380111,1205.369179,1194.621406,1010.853515,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
2.11861E+11,1203.38786,1132.719351,876.7616826,1561.242964,1899.315117,874.5060256,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1.94064E+11,1017.967531,-916.3203062,-837.5192778,796.7800467,1753.382686,650.955583,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0
2.28579E+11,1768.071099,1006.620266,506.8003037,778.523549,554.6266914,481.5782753,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0
2.52269E+11,241.1437257,664.9944096,574.4232914,692.4629324,780.1954734,1362.78155,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0
4648522151,1736.299489,102.9188466,-303.2335103,1740.772284,1074.183431,-30.05018197,1,1,1,1,1,1,0,1,0,0,0,NA,0,0,1,0,1,1,0,1,0,0,1,1,0
-2848413895,1706.660913,1108.466454,1564.429034,1616.554774,-33.25536621,492.897441,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1
1.09927E+11,789.0667961,746.9047536,653.0304243,2467.108163,379.9467947,1536.104455,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1
3.33278E+11,1360.326818,-133.4634801,338.4052007,1195.537812,438.1612755,1574.682864,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1
3.68526E+11,2372.735306,891.881922,1348.340826,999.1620838,538.3488398,713.8572743,0,NA,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0
NA,NA,587.9948511,883.6424135,1440.963108,989.6435772,NA,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
1.44951E+11,1351.847642,363.991922,442.4225673,1267.898389,631.943314,1798.671701,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
4175571538,1463.897326,258.1289267,-971.3551044,1257.943495,468.405741,163.0385027,NA,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1
2.09671E+11,1953.226672,NA,-14.37004207,-51.85344683,390.7518146,675.7463787,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0
-2.16311E+11,759.1187176,-867.8578991,1049.327374,1397.035907,736.5488618,763.2207366,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0
76035934375,917.2810161,186.5000576,759.3609809,626.7457905,920.4154756,699.2314646,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1
-1.42031E+11,528.8060315,1035.152082,631.8754513,489.4922089,291.5878721,-48.76441127,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1
-20047984515,590.2194927,1244.762113,872.321655,1518.023709,1664.851887,81.54778255,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0
1.2363E+11,1524.644468,NA,277.3851618,322.181842,885.9542473,1513.669564,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
NA,284.3691202,230.8634714,-257.2693282,1508.725887,1013.861922,NA,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
50505638455,575.9587305,313.7637977,913.9266646,1770.509196,902.7256171,1.618538458,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
39957191759,603.3910058,1053.528835,930.1524971,681.1717689,1545.542443,984.0240018,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0
1.71411E+11,612.9837519,1032.651693,410.4609993,178.7315078,1635.525904,1347.536229,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1
3.37945E+11,1144.536076,1010.059106,220.5703809,659.3268644,134.4462641,2221.19251,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0
1.5697E+11,584.1204147,1238.865072,-126.0737651,239.9044707,770.4900593,1377.681526,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0
2.07913E+11,515.6930086,883.814422,90.91662334,-180.986965,290.4672999,1854.569244,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,NA
1.61563E+11,639.8170112,1302.932486,1238.762173,733.514937,1194.380026,862.9548558,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0
99119042306,2060.695208,941.8818375,393.0128667,669.1481585,736.0054425,17.79514879,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1
2.54708E+11,1981.869115,379.6581554,123.3854186,1983.504154,1240.613604,668.5059533,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0
1.7783E+11,764.7282104,1408.105804,-275.7027431,112.4162617,1156.189645,379.3391102,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0
-89444829635,1844.352012,1002.04946,1120.60918,899.2944581,966.6210386,80.86182256,1,NA,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0
70450800696,1252.52073,624.9787952,96.50227542,1266.308143,534.0518908,709.4536083,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
2.66864E+11,584.7969385,336.9787873,496.4909958,603.7437469,1428.081246,1052.201942,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1
1.44895E+11,1615.97219,703.7475819,1437.987053,1210.373466,1126.982277,976.5783397,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
1.05956E+11,1251.514972,730.1426453,721.8422914,2075.386818,2717.981402,902.03757,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
1.60645E+11,995.5201441,NA,225.6587756,1617.615905,1517.607249,1080.463336,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1
-38709439809,927.9995335,421.256417,-171.4854234,1411.402936,1503.933919,1030.901128,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0
-2.42492E+11,-321.1136259,-355.9701778,433.9912351,-389.0715321,996.511401,1319.116411,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1
1.65456E+11,1151.923773,1006.610692,291.0477037,815.1606665,495.639956,1088.788054,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
97005149179,1174.006817,414.8325132,933.5894602,351.2847241,1626.02387,133.6704068,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1
-45607347585,1359.186006,54.87871959,1248.984787,441.0952195,-234.8601678,1193.70243,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0
-69888531855,871.3444525,395.9950033,52.26996417,2261.170717,1022.793174,-145.8421735,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0
95628105137,1152.939491,-76.9763925,455.1064926,2415.902005,195.7193939,1619.279236,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0
1.77096E+11,487.1879695,466.0009017,393.647057,519.2815261,734.934353,915.3121694,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
1.16149E+11,1225.247807,771.4223549,797.2767121,878.1889173,643.0926473,497.1642792,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1
-90581999331,813.6097637,1250.186289,740.2871318,258.4124426,570.4020846,49.96175442,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
-1.47902E+11,-6.555181616,1312.851285,264.7780634,14.97266442,2197.33264,1110.58605,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
-37066592135,2363.420061,612.4137302,483.1212553,1349.109844,1561.451334,125.1860449,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1
3.07606E+11,1370.53535,485.3650288,-54.40975786,1738.190909,1700.71154,1158.390285,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
1.60565E+11,586.5424316,473.2650362,-343.20646,456.06843,283.5440271,988.5756628,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,NA
2.33968E+11,1705.434037,1150.495229,678.8903809,-704.0939545,1602.863882,1117.290419,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0
31254414467,1156.471475,1395.81176,-340.9007802,2594.085142,554.7997545,1301.435369,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1
1.32814E+11,291.223828,705.4056036,-219.2974945,88.8403129,890.3069943,1323.549215,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
86548942281,853.1108606,-476.7795781,95.70680222,1342.752282,1699.438788,581.8657277,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1
1.25036E+11,971.4136733,970.5431856,3.600663257,1238.164561,312.9608708,715.9812782,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,NA,1,0
1.7713E+11,1803.122176,677.2485232,-27.3541589,1224.755,615.40848,319.9110897,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
-98752310982,223.4133418,759.6678651,-117.7712615,655.367344,695.7734653,938.7052028,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0
82907659153,998.1891629,448.7819978,-522.9590325,1051.843804,1356.610934,632.8021639,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0
22570607728,593.2962265,281.0665312,603.8007895,423.1008336,498.3389469,110.9299989,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1
1.26853E+11,811.1900678,498.8497896,468.8081747,703.5940734,1743.270751,1108.872648,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1
1.82534E+11,632.484343,900.6953824,-330.0690042,1023.887308,1106.177536,1478.028955,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
-95936771250,337.5658416,-219.2750541,500.685674,325.0535497,1103.694164,1154.507269,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1
14491767779,1736.359258,558.6625653,1203.33179,NA,761.577751,404.0091166,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,NA,0,0,0,0
-28047279016,854.1995072,196.6363768,581.9640047,1075.100411,-37.98602243,36.43336582,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1
2.1632E+11,1000.56327,1016.193918,-163.2071644,1321.289759,1285.17505,1441.437664,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0
1.80237E+11,1804.7156,-790.7705591,NA,935.6759018,1157.156853,1944.066049,NA,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
-44241055931,670.7641517,179.1905765,1181.157077,1852.977054,2341.040227,864.7722708,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
3.10538E+11,1032.515417,23.86367297,1640.145242,1823.951012,1552.06473,1504.86701,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0
38306261751,660.8424621,57.27169168,144.1039599,556.0683334,391.4641987,1748.43654,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1
-1.93469E+11,109.4120112,729.9319679,1508.545387,1354.549784,1235.63648,33.54838565,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
1.75785E+11,672.0841983,449.0777265,987.0761866,1013.678867,727.1487295,351.0875446,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1
1.40441E+11,1108.13163,1765.219419,589.874209,1175.463794,1363.508328,385.3194417,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0
81207525363,367.2981588,131.3586769,430.456149,359.762834,795.7958337,704.3126825,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
34770167107,437.2659213,877.8603015,-231.9450161,245.6221946,522.1700008,1551.018729,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0
2.87643E+11,1475.726551,-63.61359896,-60.62394874,1618.134029,1385.084558,1362.866825,1,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
38401128540,1548.444165,1012.892138,1004.194089,333.4558721,530.6570298,231.3967412,1,0,0,1,0,1,1,1,0,0,0,NA,1,1,0,1,1,0,1,0,0,1,1,0,0
-22233765523,901.5411803,604.9595282,126.175937,790.500932,-117.8696469,905.9716132,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1
-10113805813,1068.528728,940.8652084,-83.48926107,1287.240154,1319.419942,384.6110398,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0
74998122948,1038.156979,233.7161811,913.9911515,971.5834929,647.7788876,360.7382129,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
45169695914,240.7724348,1044.475613,280.3048387,1252.250121,1959.514075,1033.71247,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1
17515900800,837.7206203,687.7449744,975.3087637,954.2876199,2463.957992,220.2841692,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0
17505028170,156.3256284,765.3115612,1319.800536,772.2386578,NA,1065.56801,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
3.04695E+11,263.238323,981.915982,-361.5666573,1269.931185,322.2728305,407.9349512,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0
56248146020,534.638379,-67.99776958,797.3604198,1247.809139,727.1890504,419.8796459,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0
-64040105449,915.1433552,828.0333109,697.316437,1219.930736,1185.107017,-99.94046181,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1
3.05117E+11,1454.218852,-668.7366483,71.80816892,-308.3125854,-190.8303331,744.5651566,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0
-4068757321,1753.525636,430.2201583,133.9536308,1755.847421,773.0955853,693.3229672,0,0,1,1,1,0,0,1,0,1,NA,0,0,1,1,1,1,0,1,0,0,0,0,1,1
2.47935E+11,834.4881628,458.0366201,590.30028,395.7299592,1104.949036,902.0776344,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0
2.66458E+11,1554.040667,1107.898788,94.39313248,1075.993003,356.2382347,819.6629801,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1
2.34647E+11,1089.449888,536.808597,-1163.959858,1663.868516,2177.920729,1147.080587,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1
-1346738480,853.4659079,577.8886012,231.6099456,255.013084,796.2924983,645.0727999,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0
91644548228,167.9350078,694.5800578,819.8455242,535.9001473,-425.6738914,1535.544674,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
76458529750,1256.009504,1288.208437,272.5323131,2081.36189,130.0239462,254.9467435,1,1,NA,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0
1.80807E+11,1237.32843,151.0696196,1074.983696,1361.163495,792.2099803,159.9099355,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0
2.71187E+11,1132.03148,970.1143426,742.7749289,1093.650883,1905.809484,2769.173144,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1
11606605186,1179.70169,382.103053,316.3685731,1759.164639,1087.384106,403.8244619,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0
66504540955,712.2885044,86.69047439,1034.521024,2467.758956,1873.082581,1208.641017,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0
1.11145E+11,1048.724091,478.689955,35.35904848,754.198795,1554.953408,593.284048,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1
2.48856E+11,1155.650959,-189.5769114,-84.75536533,1010.933629,535.3651479,1156.87597,0,0,0,0,1,0,1,1,0,0,NA,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1.5635E+11,1572.221003,1583.980606,38.25798129,2058.540343,-43.97710132,463.1413567,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0
9017138870,1137.045605,988.016212,1195.874056,263.3118539,1276.656048,467.4382155,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,NA,1,0
-11984780332,160.8932744,-247.7935067,-821.0224755,1776.155328,1266.281979,1413.085055,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
